coordinate|basis|normal_form
1|fixture
2|fixture
3|fixture
4|fixture
5|fixture
6|fixture
7|fixture
8|fixture
9|fixture
10|fixture
11|fixture
12|fixture
13|fixture
14|fixture
15|fixture
16|fixture
17|fixture
18|fixture
19|fixture
20|fixture
21|fixture
22|fixture
23|fixture
24|fixture
25|fixture
26|fixture
27|fixture
28|fixture
29|fixture
30|fixture
31|fixture
32|fixture
33|fixture
34|fixture
35|fixture
36|fixture
37|fixture
38|fixture
39|fixture
40|fixture
41|fixture
42|fixture
43|fixture
44|fixture
45|fixture
46|fixture
47|fixture
48|fixture
49|fixture
50|fixture
51|fixture
52|fixture
53|fixture
54|fixture
55|fixture
56|fixture
57|fixture
58|fixture
59|fixture
60|fixture
61|fixture
62|fixture
63|fixture
64|fixture
65|fixture
66|fixture
67|fixture
68|fixture
69|fixture
70|fixture
71|fixture
72|fixture
73|fixture
74|fixture
75|fixture
76|fixture
77|fixture
78|fixture
79|fixture
80|fixture
81|fixture
82|fixture
83|fixture
84|fixture
85|fixture
86|fixture
87|fixture
88|fixture
89|fixture
90|fixture
91|fixture
92|fixture
93|fixture
94|fixture
95|fixture
96|fixture
97|fixture
98|fixture
99|fixture
100|fixture
101|fixture
102|fixture
103|fixture
104|fixture
105|fixture
106|fixture
107|fixture
108|fixture
109|fixture
110|fixture
111|fixture
112|fixture
113|fixture
114|fixture
115|fixture
116|fixture
117|fixture
118|fixture
119|fixture
120|fixture
121|fixture
122|fixture
123|fixture
124|fixture
125|fixture
126|fixture
127|fixture
128|fixture
129|fixture
130|fixture
131|fixture
132|fixture
133|fixture
134|fixture
135|fixture
136|fixture
137|fixture
138|fixture
139|fixture
140|fixture
141|fixture
142|fixture
143|fixture
144|fixture
145|fixture
146|fixture
147|fixture
148|fixture
149|fixture
150|fixture
151|fixture
152|fixture
153|fixture
154|fixture
155|fixture
156|fixture
157|fixture
158|fixture
159|fixture
160|fixture
161|fixture
162|fixture
163|fixture
164|fixture
165|fixture
166|fixture
167|fixture
168|fixture
169|fixture
170|fixture
171|fixture
172|fixture
173|fixture
174|fixture
175|fixture
176|fixture
177|fixture
178|fixture
179|fixture
180|fixture
181|fixture
182|fixture
183|fixture
184|fixture
185|fixture
186|fixture
187|fixture
188|fixture
189|fixture
190|fixture
191|fixture
192|fixture
193|fixture
194|fixture
195|fixture
196|fixture
197|fixture
198|fixture
199|fixture
200|fixture
201|fixture
202|fixture
203|fixture
204|fixture
205|fixture
206|fixture
207|fixture
208|fixture
209|fixture
210|fixture
211|fixture
212|fixture
213|fixture
214|fixture
215|fixture
216|fixture
217|fixture
218|fixture
219|fixture
220|fixture
221|fixture
222|fixture
223|fixture
224|fixture
225|fixture
226|fixture
227|fixture
228|fixture
229|fixture
230|fixture
231|fixture
232|fixture
233|fixture
234|fixture
235|fixture
236|fixture
237|fixture
238|fixture
239|fixture
240|fixture
241|fixture
242|fixture
243|fixture
244|fixture
245|fixture
246|fixture
247|fixture
248|fixture
249|fixture
250|fixture
251|fixture
252|fixture
253|fixture
254|fixture
255|fixture
256|fixture
257|fixture
258|fixture
259|fixture
260|fixture
261|fixture
262|fixture
263|fixture
264|fixture
265|fixture
266|fixture
267|fixture
268|fixture
269|fixture
270|fixture
271|fixture
272|fixture
273|fixture
274|fixture
275|fixture
276|fixture
277|fixture
278|fixture
279|fixture
280|fixture
281|fixture
282|fixture
283|fixture
284|fixture
285|fixture
286|fixture
287|fixture
288|fixture
289|fixture
290|fixture
291|fixture
292|fixture
293|fixture
294|fixture
295|fixture
296|fixture
297|fixture
298|fixture
299|fixture
300|fixture
301|fixture
302|fixture
303|fixture
304|fixture
305|fixture
306|fixture
307|fixture
308|fixture
309|fixture
310|fixture
311|fixture
312|fixture
313|fixture
314|fixture
315|fixture
316|fixture
317|fixture
318|fixture
319|fixture
320|fixture
321|fixture
322|fixture
323|fixture
324|fixture
325|fixture
326|fixture
327|fixture
328|fixture
329|fixture
330|fixture
331|fixture
332|fixture
333|fixture
334|fixture
335|fixture
336|fixture
337|fixture
338|fixture
339|fixture
340|fixture
341|fixture
342|fixture
343|fixture
344|fixture
345|fixture
346|fixture
347|fixture
348|fixture
349|fixture
350|fixture
351|fixture
352|fixture
353|fixture
354|fixture
355|fixture
356|fixture
357|fixture
358|fixture
359|fixture
360|fixture
361|fixture
362|fixture
363|fixture
364|fixture
365|fixture
366|fixture
367|fixture
368|fixture
369|fixture
370|fixture
371|fixture
372|fixture
373|fixture
374|fixture
375|fixture
376|fixture
377|fixture
378|fixture
379|fixture
380|fixture
381|fixture
382|fixture
383|fixture
384|fixture
385|fixture
386|fixture
387|fixture
388|fixture
389|fixture
390|fixture
391|fixture
392|fixture
393|fixture
394|fixture
395|fixture
396|fixture
397|fixture
398|fixture
399|fixture
400|fixture
401|fixture
402|fixture
403|fixture
404|fixture
405|fixture
406|fixture
407|fixture
408|fixture
409|fixture
410|fixture
411|fixture
412|fixture
413|fixture
414|fixture
415|fixture
416|fixture
417|fixture
418|fixture
419|fixture
420|fixture
